ID,prob_admiration,prob_amusement,prob_approval,prob_caring,prob_curiosity,prob_excitement,prob_desire,prob_gratitude,prob_joy,prob_love,prob_pride,prob_optimism,prob_relief,prob_anger,prob_annoyance,prob_disappointment,prob_disapproval,prob_disgust,prob_embarrassment,prob_fear,prob_grief,prob_nervousness,prob_remorse,prob_sadness,prob_confusion,prob_realization,prob_surprise,prob_neutral,positive_emotion,negative_emotion,ambiguous_emotion
387276,0.33,0.01,0.09,0.0,0.0,0.03,0.02,0.01,0.06,0.1,0.0,0.03,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.22,0.68,0.06,0.25
298413,0.11,0.03,0.1,0.0,0.01,0.02,0.01,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.5,0.4,0.05,0.52
346773,0.22,0.02,0.08,0.0,0.01,0.03,0.0,0.0,0.11,0.04,0.0,0.03,0.0,0.0,0.02,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.28,0.54,0.12,0.31
89342,0.13,0.06,0.09,0.0,0.01,0.02,0.01,0.02,0.1,0.03,0.0,0.02,0.0,0.01,0.05,0.05,0.08,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.23,0.49,0.22,0.27
19349,0.12,0.02,0.08,0.0,0.0,0.04,0.0,0.0,0.1,0.03,0.0,0.01,0.0,0.0,0.02,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.45,0.4,0.1,0.47
421232,0.16,0.0,0.05,0.0,0.0,0.01,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.66,0.28,0.01,0.67
40440,0.17,0.01,0.12,0.0,0.02,0.03,0.0,0.0,0.08,0.05,0.0,0.01,0.0,0.0,0.04,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.28,0.49,0.14,0.34
11200,0.16,0.03,0.1,0.01,0.01,0.0,0.0,0.0,0.08,0.03,0.0,0.01,0.0,0.01,0.06,0.06,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.32,0.43,0.22,0.34
69543,0.26,0.04,0.15,0.0,0.0,0.01,0.0,0.0,0.09,0.02,0.0,0.03,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.27,0.6,0.06,0.29
160904,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.77,0.04,0.15,0.79
10164,0.08,0.07,0.05,0.01,0.0,0.01,0.0,0.0,0.08,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.6,0.32,0.04,0.61
13829,0.15,0.09,0.12,0.01,0.02,0.01,0.0,0.0,0.12,0.04,0.0,0.03,0.0,0.0,0.04,0.02,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.03,0.19,0.59,0.12,0.27
258154,0.27,0.03,0.11,0.0,0.0,0.01,0.0,0.0,0.12,0.05,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.29,0.6,0.05,0.31
322785,0.22,0.02,0.11,0.0,0.01,0.02,0.0,0.0,0.09,0.03,0.0,0.01,0.0,0.0,0.02,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.33,0.51,0.1,0.37
352293,0.21,0.03,0.09,0.0,0.01,0.01,0.0,0.0,0.12,0.03,0.0,0.01,0.01,0.0,0.05,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.26,0.52,0.15,0.3
409031,0.11,0.02,0.08,0.0,0.02,0.01,0.0,0.0,0.06,0.02,0.0,0.03,0.0,0.0,0.03,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.02,0.36,0.35,0.14,0.48
309816,0.18,0.09,0.06,0.0,0.11,0.02,0.0,0.0,0.13,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.07,0.0,0.02,0.0,0.07,0.11,0.01,0.0,0.03,0.61,0.2,0.15
189489,0.03,0.01,0.05,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.11,0.17,0.1,0.03,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.02,0.0,0.29,0.13,0.47,0.37
366316,0.16,0.01,0.07,0.0,0.0,0.02,0.0,0.0,0.13,0.06,0.0,0.02,0.0,0.0,0.02,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.38,0.47,0.1,0.39
205876,0.22,0.05,0.05,0.0,0.0,0.01,0.0,0.0,0.1,0.01,0.0,0.02,0.0,0.0,0.04,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.29,0.46,0.18,0.32
12266,0.22,0.02,0.09,0.0,0.02,0.01,0.02,0.0,0.07,0.07,0.0,0.03,0.0,0.0,0.02,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.25,0.55,0.13,0.3
220155,0.28,0.02,0.09,0.0,0.01,0.02,0.01,0.0,0.09,0.04,0.0,0.02,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.26,0.58,0.11,0.3
129050,0.15,0.02,0.11,0.0,0.01,0.01,0.01,0.01,0.07,0.05,0.0,0.02,0.0,0.0,0.03,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.35,0.46,0.13,0.4
4915,0.22,0.01,0.11,0.0,0.0,0.01,0.02,0.01,0.04,0.06,0.0,0.01,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.38,0.49,0.09,0.4
1247,0.12,0.1,0.08,0.0,0.0,0.01,0.02,0.0,0.15,0.06,0.0,0.01,0.01,0.01,0.04,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.02,0.0,0.19,0.56,0.23,0.21
231683,0.26,0.07,0.11,0.01,0.0,0.01,0.0,0.01,0.05,0.07,0.0,0.03,0.0,0.0,0.01,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.25,0.62,0.06,0.32
4272,0.07,0.19,0.08,0.0,0.01,0.01,0.01,0.0,0.16,0.0,0.0,0.02,0.0,0.02,0.04,0.04,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.23,0.55,0.17,0.25
154482,0.05,0.04,0.08,0.0,0.03,0.01,0.01,0.0,0.16,0.0,0.0,0.03,0.01,0.01,0.07,0.12,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.23,0.42,0.32,0.26
223811,0.21,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.32,0.28,0.32,0.35
315196,0.17,0.05,0.1,0.0,0.01,0.02,0.0,0.01,0.14,0.04,0.0,0.03,0.0,0.0,0.02,0.03,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.29,0.57,0.1,0.31
1125,0.19,0.04,0.11,0.01,0.01,0.01,0.02,0.0,0.08,0.04,0.0,0.02,0.0,0.0,0.03,0.04,0.05,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.27,0.53,0.15,0.32
414685,0.21,0.01,0.07,0.0,0.02,0.02,0.03,0.0,0.05,0.06,0.0,0.03,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.38,0.5,0.06,0.42
393975,0.11,0.04,0.08,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.03,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.51,0.28,0.15,0.55
387148,0.21,0.02,0.17,0.0,0.0,0.01,0.0,0.0,0.14,0.03,0.0,0.01,0.0,0.0,0.02,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.25,0.59,0.12,0.26
177160,0.13,0.05,0.11,0.0,0.02,0.01,0.0,0.0,0.13,0.03,0.0,0.01,0.0,0.01,0.02,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.02,0.28,0.49,0.11,0.36
106113,0.21,0.03,0.1,0.0,0.03,0.02,0.0,0.01,0.09,0.07,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.37,0.57,0.03,0.4
59310,0.12,0.04,0.1,0.0,0.0,0.01,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.46,0.46,0.06,0.47
185288,0.17,0.0,0.03,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.09,0.02,0.0,0.4,0.27,0.19,0.51
182400,0.16,0.12,0.09,0.0,0.0,0.01,0.0,0.0,0.28,0.0,0.0,0.03,0.01,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.13,0.7,0.07,0.18
431197,0.13,0.04,0.09,0.0,0.03,0.02,0.0,0.0,0.24,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.37,0.58,0.02,0.39
411398,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.92,0.02,0.03,0.93
1375,0.23,0.02,0.13,0.0,0.0,0.01,0.01,0.0,0.03,0.04,0.0,0.01,0.0,0.0,0.02,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.32,0.48,0.13,0.36
7267,0.12,0.05,0.11,0.0,0.02,0.02,0.0,0.0,0.1,0.01,0.0,0.01,0.0,0.01,0.04,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.01,0.3,0.44,0.17,0.38
272597,0.28,0.09,0.08,0.0,0.01,0.03,0.0,0.0,0.28,0.06,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.1,0.85,0.01,0.12
34277,0.15,0.03,0.15,0.01,0.01,0.01,0.0,0.0,0.06,0.02,0.0,0.04,0.0,0.01,0.03,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.27,0.48,0.17,0.33
20772,0.28,0.01,0.07,0.02,0.0,0.03,0.01,0.01,0.07,0.05,0.0,0.05,0.0,0.0,0.05,0.09,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.16,0.6,0.22,0.17
318328,0.07,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.73,0.19,0.02,0.75
1372,0.2,0.07,0.1,0.01,0.01,0.02,0.02,0.01,0.16,0.06,0.0,0.02,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.22,0.68,0.08,0.24
268134,0.3,0.03,0.07,0.0,0.0,0.01,0.01,0.0,0.12,0.05,0.0,0.07,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.25,0.66,0.06,0.26
196953,0.06,0.02,0.05,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.04,0.06,0.05,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.45,0.24,0.28,0.46
284378,0.24,0.02,0.09,0.0,0.01,0.01,0.01,0.01,0.06,0.05,0.0,0.01,0.0,0.01,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.36,0.51,0.08,0.41
3218,0.15,0.03,0.1,0.01,0.01,0.01,0.01,0.0,0.08,0.05,0.0,0.01,0.0,0.0,0.03,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.32,0.46,0.16,0.38
4799,0.1,0.03,0.09,0.0,0.01,0.01,0.03,0.0,0.07,0.05,0.0,0.03,0.0,0.01,0.04,0.06,0.05,0.01,0.01,0.02,0.0,0.0,0.0,0.01,0.05,0.02,0.0,0.28,0.42,0.21,0.35
183308,0.17,0.01,0.08,0.0,0.01,0.02,0.01,0.0,0.09,0.03,0.0,0.03,0.0,0.0,0.01,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.4,0.45,0.08,0.44
19081,0.21,0.01,0.15,0.01,0.01,0.02,0.01,0.0,0.06,0.02,0.0,0.03,0.0,0.0,0.02,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.02,0.24,0.53,0.13,0.32
86445,0.24,0.02,0.14,0.01,0.01,0.02,0.03,0.0,0.07,0.02,0.0,0.06,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.28,0.62,0.05,0.32
99286,0.3,0.05,0.11,0.01,0.0,0.01,0.01,0.0,0.19,0.04,0.0,0.07,0.0,0.0,0.01,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.1,0.79,0.08,0.12
382694,0.48,0.05,0.09,0.0,0.01,0.01,0.0,0.01,0.09,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.21,0.75,0.0,0.22
257904,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.93,0.01,0.01,0.94
8059,0.16,0.02,0.11,0.0,0.02,0.02,0.02,0.0,0.07,0.04,0.0,0.04,0.0,0.01,0.04,0.07,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.01,0.23,0.5,0.21,0.29
187515,0.14,0.04,0.07,0.01,0.01,0.01,0.0,0.0,0.1,0.02,0.0,0.02,0.0,0.01,0.04,0.08,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.3,0.42,0.2,0.35
124992,0.22,0.03,0.07,0.0,0.0,0.01,0.0,0.0,0.09,0.02,0.0,0.05,0.0,0.0,0.03,0.1,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.25,0.49,0.25,0.26
15267,0.06,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.71,0.18,0.04,0.74
351635,0.35,0.12,0.07,0.0,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.05,0.88,0.03,0.06
40961,0.11,0.01,0.13,0.02,0.0,0.02,0.01,0.02,0.04,0.03,0.0,0.03,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.44,0.42,0.08,0.46
351224,0.28,0.0,0.03,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.14,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.47,0.48,0.01,0.48
256320,0.18,0.03,0.09,0.01,0.01,0.01,0.01,0.0,0.09,0.03,0.0,0.01,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.4,0.47,0.09,0.43
324884,0.19,0.02,0.12,0.01,0.0,0.01,0.01,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.48,0.43,0.04,0.52
358051,0.17,0.05,0.1,0.0,0.0,0.06,0.01,0.0,0.12,0.0,0.0,0.03,0.0,0.0,0.01,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.03,0.26,0.54,0.08,0.34
318983,0.17,0.01,0.11,0.0,0.03,0.02,0.01,0.01,0.09,0.05,0.0,0.02,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.28,0.52,0.11,0.33
210065,0.17,0.07,0.13,0.0,0.01,0.01,0.0,0.0,0.12,0.06,0.0,0.01,0.0,0.02,0.04,0.02,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.19,0.58,0.19,0.21
188968,0.03,0.01,0.03,0.0,0.0,0.0,0.02,0.0,0.04,0.06,0.0,0.01,0.0,0.02,0.1,0.15,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.4,0.2,0.38,0.41
31410,0.16,0.03,0.13,0.01,0.01,0.01,0.02,0.0,0.12,0.02,0.0,0.03,0.0,0.01,0.05,0.06,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.2,0.54,0.21,0.23
286358,0.22,0.03,0.11,0.0,0.01,0.02,0.01,0.02,0.11,0.06,0.0,0.04,0.0,0.0,0.02,0.02,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.25,0.63,0.08,0.29
22484,0.27,0.02,0.13,0.0,0.01,0.01,0.02,0.01,0.07,0.05,0.0,0.02,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.26,0.61,0.08,0.3
283211,0.11,0.05,0.09,0.0,0.0,0.01,0.01,0.0,0.1,0.04,0.0,0.01,0.0,0.0,0.02,0.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.43,0.42,0.08,0.47
231954,0.11,0.12,0.09,0.0,0.0,0.03,0.01,0.0,0.12,0.0,0.0,0.01,0.0,0.0,0.04,0.04,0.07,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.25,0.49,0.2,0.27
2304,0.21,0.04,0.11,0.0,0.01,0.01,0.04,0.01,0.12,0.03,0.0,0.03,0.01,0.0,0.01,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.23,0.62,0.06,0.28
302477,0.18,0.06,0.11,0.0,0.01,0.01,0.0,0.0,0.12,0.05,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.36,0.55,0.04,0.38
202583,0.21,0.02,0.1,0.0,0.01,0.02,0.01,0.0,0.08,0.04,0.0,0.02,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.34,0.51,0.08,0.37
9104,0.21,0.03,0.09,0.0,0.01,0.01,0.0,0.0,0.13,0.04,0.0,0.01,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.25,0.53,0.11,0.33
418478,0.06,0.11,0.17,0.0,0.0,0.01,0.0,0.0,0.17,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.43,0.54,0.0,0.44
286748,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.65,0.23,0.07,0.68
33497,0.04,0.05,0.06,0.0,0.0,0.01,0.01,0.0,0.12,0.08,0.0,0.02,0.0,0.0,0.04,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.36,0.39,0.18,0.4
8071,0.25,0.01,0.08,0.0,0.01,0.01,0.01,0.0,0.03,0.02,0.0,0.02,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.4,0.44,0.1,0.44
260268,0.2,0.03,0.11,0.0,0.01,0.01,0.0,0.01,0.09,0.03,0.0,0.02,0.0,0.0,0.03,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.21,0.51,0.23,0.25
107938,0.01,0.16,0.04,0.0,0.0,0.01,0.0,0.0,0.23,0.01,0.0,0.01,0.0,0.0,0.02,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.34,0.47,0.15,0.36
65488,0.1,0.05,0.14,0.0,0.0,0.01,0.0,0.0,0.08,0.02,0.0,0.01,0.0,0.0,0.03,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.47,0.41,0.09,0.48
232201,0.27,0.01,0.08,0.0,0.02,0.06,0.02,0.0,0.12,0.05,0.0,0.01,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.26,0.64,0.05,0.29
146226,0.04,0.07,0.07,0.0,0.0,0.03,0.0,0.0,0.09,0.04,0.0,0.01,0.0,0.0,0.04,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.38,0.35,0.22,0.41
184627,0.03,0.0,0.04,0.0,0.09,0.02,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.04,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.03,0.18,0.22,0.21,0.09,0.68
8193,0.11,0.03,0.16,0.01,0.01,0.02,0.0,0.0,0.15,0.01,0.0,0.01,0.01,0.0,0.01,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.0,0.25,0.52,0.1,0.35
388720,0.21,0.05,0.12,0.0,0.03,0.02,0.02,0.0,0.16,0.06,0.0,0.02,0.01,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.18,0.7,0.08,0.2
378889,0.18,0.01,0.07,0.0,0.01,0.01,0.0,0.0,0.06,0.08,0.0,0.01,0.01,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.35,0.44,0.08,0.44
3093,0.22,0.07,0.09,0.0,0.01,0.01,0.0,0.01,0.13,0.02,0.0,0.02,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.31,0.58,0.03,0.34
1771,0.14,0.06,0.11,0.0,0.0,0.01,0.01,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.04,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.32,0.45,0.15,0.38
320960,0.21,0.07,0.1,0.0,0.01,0.03,0.02,0.0,0.17,0.05,0.0,0.02,0.0,0.0,0.01,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.19,0.68,0.07,0.23
308238,0.01,0.01,0.12,0.01,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.01,0.01,0.0,0.02,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.61,0.28,0.07,0.64
857,0.11,0.06,0.08,0.02,0.01,0.01,0.0,0.0,0.06,0.02,0.0,0.03,0.0,0.0,0.04,0.04,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.39,0.4,0.14,0.44
14088,0.28,0.03,0.18,0.0,0.02,0.02,0.0,0.0,0.08,0.04,0.0,0.02,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.25,0.67,0.03,0.29
19995,0.18,0.01,0.13,0.01,0.01,0.01,0.01,0.01,0.09,0.04,0.0,0.03,0.0,0.0,0.03,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.26,0.53,0.13,0.3
23931,0.22,0.04,0.13,0.0,0.02,0.02,0.01,0.02,0.12,0.03,0.0,0.03,0.0,0.0,0.03,0.03,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.2,0.64,0.09,0.25
204027,0.16,0.02,0.1,0.0,0.01,0.01,0.01,0.01,0.1,0.05,0.0,0.01,0.0,0.0,0.02,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.36,0.48,0.1,0.39
152115,0.23,0.04,0.12,0.0,0.02,0.01,0.01,0.0,0.15,0.02,0.0,0.05,0.01,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.23,0.66,0.04,0.27
14758,0.1,0.17,0.05,0.01,0.01,0.03,0.0,0.0,0.26,0.11,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.21,0.76,0.01,0.22
237182,0.22,0.02,0.09,0.0,0.01,0.02,0.01,0.01,0.08,0.07,0.0,0.02,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.29,0.55,0.12,0.34
327,0.16,0.14,0.07,0.0,0.01,0.02,0.01,0.0,0.21,0.04,0.0,0.01,0.0,0.0,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.23,0.67,0.06,0.26
369984,0.1,0.06,0.13,0.0,0.0,0.02,0.0,0.0,0.27,0.0,0.0,0.01,0.01,0.0,0.02,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.25,0.6,0.08,0.3
